correct,score,date,matrix,text,name
8,130,2024-05-31,"[[true, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 425 8/9:
Rarity: 130
🟩🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,340,2024-05-31,"[[false, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 425 7/9:
Rarity: 340
⬜️🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,279,2024-05-31,"[[false, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 425 7/9:
Rarity: 279
⬜️🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
9,40,2024-06-01,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 426 9/9:
Rarity: 40
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
9,18,2024-06-01,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 426 9/9:
Rarity: 18
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
9,66,2024-06-01,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 426 9/9:
Rarity: 66
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,232,2024-06-01,"[[true, true, true], [false, false, true], [true, true, true]]","⚾️ Immaculate Grid 426 7/9:
Rarity: 232
🟩🟩🟩
⬜️⬜️🟩
🟩🟩🟩",Will
8,142,2024-06-01,"[[true, true, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 426 8/9:
Rarity: 142
🟩🟩🟩
🟩⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
9,23,2024-06-02,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 427 9/9:
Rarity: 23
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
9,23,2024-06-02,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 427 9/9:
Rarity: 23
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
9,10,2024-06-02,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 427 9/9:
Rarity: 10
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
9,23,2024-06-02,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 427 9/9:
Rarity: 23
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
9,36,2024-06-02,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 427 9/9:
Rarity: 36
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
4,569,2024-06-03,"[[false, true, false], [false, false, false], [true, true, true]]","⚾️ Immaculate Grid 428 4/9:
Rarity: 569
⬜️🟩⬜️
⬜️⬜️⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
6,340,2024-06-03,"[[true, true, false], [false, true, false], [true, true, true]]","⚾️ Immaculate Grid 428 6/9:
Rarity: 340
🟩🟩⬜️
⬜️🟩⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,284,2024-06-03,"[[true, true, true], [false, true, false], [true, true, true]]","Agree ⚾️ Immaculate Grid 428 7/9:
Rarity: 284
🟩🟩🟩
⬜️🟩⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
6,331,2024-06-03,"[[true, true, false], [false, true, false], [true, true, true]]","⚾️ Immaculate Grid 428 6/9:
Rarity: 331
🟩🟩⬜️
⬜️🟩⬜️
🟩🟩🟩",Will
8,125,2024-06-03,"[[true, true, true], [true, true, false], [true, true, true]]","⚾️ Immaculate Grid 428 8/9:
Rarity: 125
🟩🟩🟩
🟩🟩⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
5,503,2024-06-04,"[[false, false, true], [true, false, true], [false, true, true]]","⚾️ Immaculate Grid 429 5/9:
Rarity: 503
⬜️⬜️🟩
🟩⬜️🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
6,437,2024-06-04,"[[true, true, true], [false, false, true], [false, true, true]]","⚾️ Immaculate Grid 429 6/9:
Rarity: 437
🟩🟩🟩
⬜️⬜️🟩
⬜️🟩🟩 ",Will
9,123,2024-06-04,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 429 9/9:
Rarity: 123
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,299,2024-06-04,"[[true, true, true], [true, false, true], [true, false, true]]","⚾️ Immaculate Grid 429 7/9:
Rarity: 299
🟩🟩🟩
🟩⬜️🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,249,2024-06-04,"[[true, true, true], [false, false, true], [true, true, true]]","Great job

⚾️ Immaculate Grid 429 7/9:
Rarity: 249
🟩🟩🟩
⬜️⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
8,228,2024-06-05,"[[false, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 430 8/9:
Rarity: 228
⬜️🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
8,171,2024-06-05,"[[false, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 430 8/9:
Rarity: 171
⬜️🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
7,219,2024-06-05,"[[false, true, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 430 7/9:
Rarity: 219
⬜️🟩🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

Tried to break 5 and failed",Cliff
9,21,2024-06-05,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 430 9/9:
Rarity: 21
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
6,370,2024-06-05,"[[false, true, true], [false, true, false], [true, true, true]]","⚾️ Immaculate Grid 430 6/9:
Rarity: 370
⬜️🟩🟩
⬜️🟩⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,201,2024-06-06,"[[true, false, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 431 8/9:
Rarity: 201
🟩⬜️🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
9,111,2024-06-06,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 431 9/9:
Rarity: 111
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
8,113,2024-06-06,"[[true, false, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 431 8/9:
Rarity: 113
🟩⬜️🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
9,100,2024-06-06,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 431 9/9:
Rarity: 100
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

Did mays play short?",Cliff
9,105,2024-06-06,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 431 9/9:
Rarity: 105
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,172,2024-06-07,"[[true, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 432 8/9:
Rarity: 172
🟩🟩🟩
⬜️🟩🟩
🟩🟩🟩
",Will
7,327,2024-06-07,"[[true, false, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 432 7/9:
Rarity: 327
🟩⬜️🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
6,354,2024-06-07,"[[false, true, true], [false, true, false], [true, true, true]]","⚾️ Immaculate Grid 432 6/9:
Rarity: 354
⬜️🟩🟩
⬜️🟩⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
9,127,2024-06-07,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 432 9/9:
Rarity: 127
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,425,2024-06-07,"[[true, false, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 432 7/9:
Rarity: 425
🟩⬜️🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
9,95,2024-06-08,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 433 9/9:
Rarity: 95
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
9,40,2024-06-08,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 433 9/9:
Rarity: 40
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
9,81,2024-06-08,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 433 9/9:
Rarity: 81
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,133,2024-06-08,"[[true, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 433 8/9:
Rarity: 133
🟩🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
8,171,2024-06-08,"[[true, true, true], [true, true, false], [true, true, true]]","⚾️ Immaculate Grid 433 8/9:
Rarity: 171
🟩🟩🟩
🟩🟩⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
9,146,2024-06-09,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 434 9/9:
Rarity: 146
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
8,201,2024-06-09,"[[true, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 434 8/9:
Rarity: 201
🟩🟩🟩
⬜️🟩🟩
🟩🟩🟩",Will
7,265,2024-06-09,"[[false, true, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 434 7/9:
Rarity: 265
⬜️🟩🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
6,372,2024-06-09,"[[false, true, true], [false, true, true], [true, false, true]]","⚾️ Immaculate Grid 434 6/9:
Rarity: 372
⬜️🟩🟩
⬜️🟩🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,191,2024-06-09,"[[true, true, true], [true, true, true], [true, false, true]]","⚾️ Immaculate Grid 434 8/9:
Rarity: 191
🟩🟩🟩
🟩🟩🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
8,190,2024-06-10,"[[true, true, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 435 8/9:
Rarity: 190
🟩🟩🟩
🟩⬜️🟩
🟩🟩🟩",Will
8,105,2024-06-10,"[[true, true, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 435 8/9:
Rarity: 105
🟩🟩🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

Guessed wrong to try to break record!",Cliff
8,223,2024-06-10,"[[true, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 435 8/9:
Rarity: 223
🟩🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,149,2024-06-10,"[[true, true, false], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 435 8/9:
Rarity: 149
🟩🟩⬜️
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
9,83,2024-06-10,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 435 9/9:
Rarity: 83
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
8,277,2024-06-11,"[[true, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 436 8/9:
Rarity: 277
🟩🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
8,392,2024-06-11,"[[true, false, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 436 8/9:
Rarity: 392
🟩⬜️🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,418,2024-06-11,"[[true, false, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 436 7/9:
Rarity: 418
🟩⬜️🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
5,456,2024-06-11,"[[true, false, true], [false, false, true], [true, false, true]]","⚾️ Immaculate Grid 436 5/9:
Rarity: 456
🟩⬜️🟩
⬜️⬜️🟩
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
8,308,2024-06-11,"[[true, false, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 436 8/9:
Rarity: 308
🟩⬜️🟩
🟩🟩🟩
🟩🟩🟩",Will
6,340,2024-06-12,"[[false, false, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 437 6/9:
Rarity: 340
⬜️⬜️🟩
🟩⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,128,2024-06-12,"[[false, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 437 8/9:
Rarity: 128
⬜️🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
9,133,2024-06-12,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 437 9/9:
Rarity: 133
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
8,132,2024-06-12,"[[false, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 437 8/9:
Rarity: 132
⬜️🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
7,259,2024-06-13,"[[true, true, true], [false, true, true], [false, true, true]]","⚾️ Immaculate Grid 438 7/9:
Rarity: 259
🟩🟩🟩
⬜️🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
9,67,2024-06-13,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 438 9/9:
Rarity: 67
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
8,159,2024-06-13,"[[true, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 438 8/9:
Rarity: 159
🟩🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
9,51,2024-06-13,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 438 9/9:
Rarity: 51
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
9,38,2024-06-13,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 438 9/9:
Rarity: 38
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
8,170,2024-06-14,"[[true, true, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 439 8/9:
Rarity: 170
🟩🟩🟩
🟩⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
9,36,2024-06-14,"[[true, true, true], [true, true, true], [true, true, true]]","Wednesday

⚾️ Immaculate Grid 437 9/9:
🗄️ (from the archives)
Rarity: 36
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com/grid-437
@immaculategrid x @baseball_ref",Cliff
8,123,2024-06-14,"[[true, true, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 439 8/9:
Rarity: 123
🟩🟩🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref
Took a real risky guess and lost today’s.",Cliff
9,4,2024-06-14,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 439 9/9:
Rarity: 4
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
9,14,2024-06-14,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 439 9/9:
Rarity: 14
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
8,125,2024-06-14,"[[true, true, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 439 8/9:
Rarity: 125
🟩🟩🟩
🟩⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
8,175,2024-06-15,"[[true, true, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 440 8/9:
Rarity: 175
🟩🟩🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

Picked David cone for 200 blue jay wins and lost",Cliff
8,147,2024-06-15,"[[false, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 440 8/9:
Rarity: 147
⬜️🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
7,263,2024-06-15,"[[false, true, false], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 440 7/9:
Rarity: 263
⬜️🟩⬜️
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,208,2024-06-15,"[[false, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 440 8/9:
Rarity: 208
⬜️🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
8,189,2024-06-15,"[[true, true, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 440 8/9:
Rarity: 189
🟩🟩🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
9,56,2024-06-16,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 441 9/9:
Rarity: 56
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
7,242,2024-06-16,"[[true, true, true], [true, false, true], [true, false, true]]","⚾️ Immaculate Grid 441 7/9:
Rarity: 242
🟩🟩🟩
🟩⬜️🟩
🟩⬜️🟩",Will
8,151,2024-06-16,"[[true, true, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 441 8/9:
Rarity: 151
🟩🟩🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
7,291,2024-06-16,"[[true, true, true], [true, true, false], [true, false, true]]","⚾️ Immaculate Grid 441 7/9:
Rarity: 291
🟩🟩🟩
🟩🟩⬜️
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
8,138,2024-06-16,"[[true, true, true], [true, true, true], [true, true, false]]","⚾️ Immaculate Grid 441 8/9:
Rarity: 138
🟩🟩🟩
🟩🟩🟩
🟩🟩⬜️
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
7,292,2024-06-17,"[[true, false, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 442 7/9:
Rarity: 292
🟩⬜️🟩
⬜️🟩🟩
🟩🟩🟩",Will
8,275,2024-06-17,"[[false, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 442 8/9:
Rarity: 275
⬜️🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
4,604,2024-06-17,"[[false, false, false], [false, false, true], [true, true, true]]","⚾️ Immaculate Grid 442 4/9:
Rarity: 604
⬜️⬜️⬜️
⬜️⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
7,277,2024-06-17,"[[true, false, true], [true, false, true], [true, true, true]]","⚾️ Immaculate Grid 442 7/9:
Rarity: 277
🟩⬜️🟩
🟩⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
7,266,2024-06-17,"[[true, true, true], [false, false, true], [true, true, true]]","⚾️ Immaculate Grid 442 7/9:
Rarity: 266
🟩🟩🟩
⬜️⬜️🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
8,328,2024-06-18,"[[true, true, true], [true, true, false], [true, true, true]]","⚾️ Immaculate Grid 443 8/9:
Rarity: 328
🟩🟩🟩
🟩🟩⬜️
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,338,2024-06-18,"[[false, true, true], [true, true, false], [true, true, true]]","⚾️ Immaculate Grid 443 7/9:
Rarity: 338
⬜️🟩🟩
🟩🟩⬜️
🟩🟩🟩",Will
8,303,2024-06-18,"[[true, true, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 443 8/9:
Rarity: 303
🟩🟩🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
8,356,2024-06-18,"[[true, true, true], [false, true, true], [true, true, true]]","⚾️ Immaculate Grid 443 8/9:
Rarity: 356
🟩🟩🟩
⬜️🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
5,530,2024-06-18,"[[false, true, true], [false, true, false], [true, false, true]]","⚾️ Immaculate Grid 443 5/9:
Rarity: 530
⬜️🟩🟩
⬜️🟩⬜️
🟩⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
7,276,2024-06-19,"[[true, true, false], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 444 7/9:
Rarity: 276
🟩🟩⬜️
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
5,420,2024-06-19,"[[false, false, true], [true, true, true], [false, false, true]]","⚾️ Immaculate Grid 444 5/9:
Rarity: 420
⬜️⬜️🟩
🟩🟩🟩
⬜️⬜️🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

A lot of bad guesses",Cliff
8,125,2024-06-19,"[[true, false, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 444 8/9:
Rarity: 125
🟩⬜️🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
9,170,2024-06-19,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 444 9/9:
Rarity: 170
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,260,2024-06-19,"[[false, false, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 444 7/9:
Rarity: 260
⬜️⬜️🟩
🟩🟩🟩
🟩🟩🟩",Will
9,108,2024-06-20,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 445 9/9:
Rarity: 108
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩",Will
9,49,2024-06-20,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 445 9/9:
Rarity: 49
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref

Campanella killed me. Could not remember if mays worked.",Cliff
9,55,2024-06-20,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 445 9/9:
Rarity: 55
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
9,189,2024-06-20,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 445 9/9:
Rarity: 189
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
9,146,2024-06-20,"[[true, true, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 445 9/9:
Rarity: 146
IMMACULATE!
🟩🟩🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
8,119,2024-06-21,"[[true, false, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 446 8/9:
Rarity: 119
🟩⬜️🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Keith
8,282,2024-06-21,"[[true, false, true], [true, true, true], [true, true, true]]","⚾️ Immaculate Grid 446 8/9:
Rarity: 282
🟩⬜️🟩
🟩🟩🟩
🟩🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Rachel
7,258,2024-06-21,"[[true, false, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 446 7/9:
Rarity: 258
🟩⬜️🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Sam
7,239,2024-06-21,"[[false, true, true], [true, true, true], [false, true, true]]","⚾️ Immaculate Grid 446 7/9:
Rarity: 239
⬜️🟩🟩
🟩🟩🟩
⬜️🟩🟩
Play at:
https://immaculategrid.com
@immaculategrid x @baseball_ref",Cliff
